has_adhd,has_dyslexia,has_autism,has_anxiety,attention_span,sleep_hours,daily_study_hrs,learning_style,peak_focus_time,study_env,user_category,struggle,current_level,prior_attempt,content_type,memory_load,difficulty,has_deadline,days_to_exam,pomodoro_short,pomodoro_standard,feynman,spaced_repetition,active_recall,mind_mapping,past_papers,time_blocking,interleaving,elaborative_interrogation,audio_notes,colour_coding,chunking,worked_examples,dual_coding,shadowing,comprehensible_input,spaced_rep_vocab,output_practice,grammar_in_context,immersion_sessions,timed_practice,topic_prioritisation,exam_technique,revision_sprints,consistency_system
0,0,0,1,under_10,6.3,7.2,kinesthetic,late_night,quiet_home,uni_student,motivation,not_applicable,not_applicable,calculation,medium,2,1,60,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.5,7.8,kinesthetic,evening,varies,uni_student,staying_focused,not_applicable,not_applicable,mixed,medium,5,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,4.8,1.8,auditory,late_night,varies,cert_candidate,exam_technique,not_applicable,retaking,practical,high,1,0,999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,under_10,8.5,5.7,read_write,late_night,quiet_home,self_study,staying_focused,not_applicable,not_applicable,theory,high,5,1,180,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,20_45,8.7,0.7,read_write,afternoon,varies,uni_student,staying_focused,not_applicable,not_applicable,practical,low,4,1,30,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,under_10,6.3,7.6,kinesthetic,morning,quiet_home,uni_student,understanding,not_applicable,not_applicable,practical,low,1,1,60,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10_20,5.4,2.5,auditory,evening,noisy_home,uni_student,understanding,not_applicable,not_applicable,mixed,high,3,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,1,45_plus,4.8,4.7,kinesthetic,evening,quiet_home,cert_candidate,covering_all_content,not_applicable,first_time,mixed,medium,5,1,14,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0,0,20_45,8.8,1.0,read_write,afternoon,cafe,uni_student,understanding,not_applicable,not_applicable,calculation,medium,1,1,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,10_20,6.0,5.1,auditory,morning,quiet_home,self_study,managing_time,not_applicable,not_applicable,theory,medium,3,1,60,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,under_10,8.8,3.9,visual,evening,library,uni_student,understanding,not_applicable,not_applicable,calculation,high,5,1,180,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,7.3,3.4,kinesthetic,evening,varies,cert_candidate,all_of_the_above,not_applicable,first_time,practical,high,4,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,1,45_plus,8.7,3.0,kinesthetic,morning,library,cert_candidate,all_of_the_above,not_applicable,retaking,theory,medium,3,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,1,0,0,under_10,5.5,3.2,read_write,afternoon,cafe,uni_student,managing_time,not_applicable,not_applicable,calculation,high,1,0,999,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.7,7.6,auditory,evening,quiet_home,cert_candidate,exam_technique,not_applicable,recertifying,mixed,high,3,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,0,under_10,7.1,3.7,read_write,evening,quiet_home,self_study,remembering,not_applicable,not_applicable,mixed,medium,1,1,180,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,10_20,4.5,5.4,visual,morning,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,low,4,1,90,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,4.5,3.3,visual,evening,cafe,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,2,1,14,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,20_45,7.2,6.6,kinesthetic,late_night,varies,self_study,remembering,not_applicable,not_applicable,mixed,high,1,1,14,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,10_20,4.9,5.1,kinesthetic,evening,library,uni_student,remembering,not_applicable,not_applicable,theory,low,4,1,14,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,10_20,6.5,7.0,read_write,evening,cafe,uni_student,remembering,not_applicable,not_applicable,calculation,high,2,0,999,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,6.6,1.9,read_write,morning,library,language_learner,vocab_doesnt_stick,conversational,not_applicable,practical,medium,5,1,30,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,10_20,8.1,7.7,auditory,morning,noisy_home,cert_candidate,staying_consistent,not_applicable,first_time,mixed,high,3,0,999,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,7.7,5.4,visual,afternoon,cafe,uni_student,staying_focused,not_applicable,not_applicable,theory,high,4,1,180,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,6.0,7.4,visual,afternoon,varies,uni_student,staying_focused,not_applicable,not_applicable,calculation,high,5,0,999,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,20_45,6.8,7.6,kinesthetic,evening,quiet_home,cert_candidate,exam_technique,not_applicable,recertifying,theory,high,2,1,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,45_plus,7.0,4.3,auditory,late_night,noisy_home,self_study,understanding,not_applicable,not_applicable,mixed,medium,2,1,180,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10_20,4.3,5.9,read_write,late_night,cafe,self_study,managing_time,not_applicable,not_applicable,mixed,medium,2,0,999,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,8.7,0.8,auditory,morning,library,uni_student,managing_time,not_applicable,not_applicable,mixed,high,1,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,45_plus,4.8,5.8,kinesthetic,morning,noisy_home,uni_student,motivation,not_applicable,not_applicable,mixed,medium,3,1,180,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,8.0,4.3,read_write,morning,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,practical,medium,3,1,60,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10_20,4.7,0.6,auditory,late_night,noisy_home,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,0,999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,1,0,under_10,8.9,2.8,kinesthetic,evening,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,5,1,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,under_10,8.1,1.8,kinesthetic,afternoon,quiet_home,language_learner,vocab_doesnt_stick,basic,not_applicable,practical,high,4,0,999,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,10_20,7.4,3.4,auditory,late_night,quiet_home,language_learner,cant_produce,beginner,not_applicable,practical,medium,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0,0,0,1,10_20,5.4,4.6,visual,evening,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,medium,2,1,180,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,8.4,5.2,kinesthetic,evening,library,uni_student,managing_time,not_applicable,not_applicable,practical,low,1,1,60,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,under_10,7.3,2.2,kinesthetic,afternoon,cafe,cert_candidate,staying_consistent,not_applicable,retaking,theory,high,1,0,999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,10_20,8.7,1.6,visual,morning,library,uni_student,understanding,not_applicable,not_applicable,mixed,low,5,1,60,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,20_45,7.0,2.0,read_write,evening,library,cert_candidate,staying_consistent,not_applicable,first_time,practical,high,2,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,1,under_10,6.1,1.6,read_write,late_night,noisy_home,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,1,0,999,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,under_10,8.8,3.6,read_write,afternoon,noisy_home,uni_student,motivation,not_applicable,not_applicable,calculation,medium,2,1,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,1,10_20,5.1,7.9,auditory,late_night,cafe,self_study,dont_know_how_to_study,not_applicable,not_applicable,theory,medium,3,0,999,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,7.9,3.4,kinesthetic,evening,noisy_home,cert_candidate,all_of_the_above,not_applicable,recertifying,mixed,medium,2,0,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,under_10,4.2,0.7,read_write,late_night,varies,cert_candidate,exam_technique,not_applicable,retaking,theory,medium,3,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,under_10,5.7,4.1,read_write,late_night,library,language_learner,no_practice_time,basic,not_applicable,practical,high,5,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,10_20,5.6,3.4,kinesthetic,morning,cafe,language_learner,no_practice_time,conversational,not_applicable,practical,high,2,1,30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,10_20,8.8,7.2,read_write,afternoon,cafe,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,2,1,14,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,10_20,5.4,8.0,read_write,evening,library,uni_student,remembering,not_applicable,not_applicable,calculation,medium,3,1,30,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,10_20,5.7,7.7,visual,late_night,noisy_home,self_study,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,1,1,30,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.6,4.4,visual,late_night,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,high,5,1,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,45_plus,6.1,6.0,visual,afternoon,library,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,5,1,60,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,under_10,4.1,4.3,auditory,afternoon,quiet_home,cert_candidate,covering_all_content,not_applicable,retaking,mixed,medium,5,1,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,1,10_20,6.8,6.3,read_write,late_night,cafe,self_study,motivation,not_applicable,not_applicable,mixed,low,3,1,90,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,6.5,0.9,auditory,morning,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,5,1,180,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,5.0,5.3,auditory,evening,library,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,10_20,5.7,5.2,auditory,afternoon,quiet_home,cert_candidate,all_of_the_above,not_applicable,first_time,theory,medium,1,1,180,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,0,0,under_10,5.9,7.9,read_write,afternoon,library,self_study,understanding,not_applicable,not_applicable,mixed,medium,4,1,7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,20_45,6.4,7.9,visual,afternoon,noisy_home,self_study,motivation,not_applicable,not_applicable,mixed,high,3,1,180,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,under_10,6.9,5.0,visual,late_night,library,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,3,1,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,10_20,7.6,6.7,kinesthetic,morning,quiet_home,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,1,90,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,20_45,6.6,2.1,auditory,evening,noisy_home,uni_student,remembering,not_applicable,not_applicable,practical,low,1,1,90,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,under_10,6.9,3.6,auditory,evening,noisy_home,self_study,understanding,not_applicable,not_applicable,mixed,medium,3,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,45_plus,7.5,4.2,kinesthetic,morning,varies,language_learner,cant_produce,beginner,not_applicable,mixed,medium,3,1,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,0,0,0,under_10,6.4,7.5,visual,afternoon,varies,uni_student,managing_time,not_applicable,not_applicable,theory,high,2,1,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,10_20,6.5,2.5,read_write,morning,noisy_home,uni_student,remembering,not_applicable,not_applicable,mixed,low,3,1,7,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,under_10,7.4,3.3,kinesthetic,evening,cafe,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,high,2,1,60,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,20_45,6.5,2.0,auditory,morning,library,uni_student,understanding,not_applicable,not_applicable,calculation,low,3,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,4.9,2.1,visual,late_night,noisy_home,uni_student,understanding,not_applicable,not_applicable,calculation,low,3,0,999,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,10_20,8.8,1.6,auditory,morning,quiet_home,uni_student,remembering,not_applicable,not_applicable,practical,low,1,1,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,45_plus,8.6,1.1,read_write,late_night,cafe,uni_student,managing_time,not_applicable,not_applicable,practical,medium,2,1,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,10_20,4.7,0.8,auditory,evening,quiet_home,cert_candidate,all_of_the_above,not_applicable,retaking,mixed,high,5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,10_20,8.0,4.5,auditory,late_night,varies,cert_candidate,staying_consistent,not_applicable,recertifying,practical,medium,2,1,90,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,10_20,5.6,2.0,read_write,afternoon,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,low,4,0,999,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,7.9,7.0,kinesthetic,afternoon,noisy_home,cert_candidate,all_of_the_above,not_applicable,retaking,mixed,medium,2,1,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,1,0,1,under_10,4.2,2.2,read_write,late_night,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,high,3,1,14,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,10_20,6.6,6.9,auditory,late_night,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,4,1,90,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,6.4,4.2,read_write,late_night,noisy_home,self_study,motivation,not_applicable,not_applicable,practical,medium,2,1,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,under_10,8.9,2.5,auditory,evening,library,uni_student,understanding,not_applicable,not_applicable,calculation,medium,5,1,180,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,5.8,5.1,visual,late_night,cafe,language_learner,vocab_doesnt_stick,beginner,not_applicable,practical,medium,1,0,999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,45_plus,8.3,7.4,auditory,late_night,library,language_learner,vocab_doesnt_stick,beginner,not_applicable,theory,medium,5,1,14,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,under_10,4.6,3.4,auditory,evening,cafe,uni_student,remembering,not_applicable,not_applicable,mixed,medium,2,1,90,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,10_20,8.7,2.7,kinesthetic,morning,varies,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,1,1,7,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,4.7,3.1,visual,late_night,varies,cert_candidate,all_of_the_above,not_applicable,recertifying,mixed,high,1,1,180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,under_10,5.0,8.0,visual,late_night,quiet_home,uni_student,understanding,not_applicable,not_applicable,calculation,medium,1,1,30,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,under_10,8.7,6.3,kinesthetic,evening,quiet_home,language_learner,grammar_confusion,conversational,not_applicable,practical,high,5,1,90,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,under_10,4.4,6.9,kinesthetic,late_night,library,uni_student,staying_focused,not_applicable,not_applicable,theory,high,3,1,180,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,7.9,1.3,kinesthetic,evening,library,self_study,motivation,not_applicable,not_applicable,mixed,medium,4,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,0,1,20_45,7.3,2.9,read_write,late_night,noisy_home,cert_candidate,all_of_the_above,not_applicable,retaking,mixed,high,4,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,under_10,8.8,5.0,auditory,morning,noisy_home,uni_student,remembering,not_applicable,not_applicable,practical,high,2,1,90,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,20_45,6.8,4.3,visual,evening,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,3,1,60,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,8.4,3.1,read_write,evening,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,theory,low,4,1,30,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,4.6,6.8,kinesthetic,afternoon,cafe,uni_student,managing_time,not_applicable,not_applicable,mixed,low,2,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,45_plus,4.9,3.9,read_write,evening,quiet_home,uni_student,understanding,not_applicable,not_applicable,theory,low,3,1,60,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,under_10,8.3,1.2,kinesthetic,evening,cafe,language_learner,cant_produce,advanced,not_applicable,practical,high,1,1,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,20_45,8.8,1.2,kinesthetic,morning,cafe,language_learner,language_anxiety,beginner,not_applicable,practical,medium,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,under_10,7.2,6.4,visual,morning,varies,self_study,remembering,not_applicable,not_applicable,practical,medium,3,1,7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,10_20,8.0,2.0,read_write,morning,quiet_home,self_study,remembering,not_applicable,not_applicable,practical,medium,2,1,180,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,7.9,7.6,visual,afternoon,quiet_home,uni_student,remembering,not_applicable,not_applicable,mixed,low,3,1,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,20_45,8.6,1.3,auditory,late_night,quiet_home,self_study,managing_time,not_applicable,not_applicable,mixed,low,4,1,180,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,7.7,7.9,auditory,morning,noisy_home,cert_candidate,all_of_the_above,not_applicable,recertifying,mixed,high,5,1,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,20_45,5.8,4.9,read_write,afternoon,library,uni_student,managing_time,not_applicable,not_applicable,practical,high,4,1,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,1,20_45,8.2,5.0,auditory,morning,library,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,2,1,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,45_plus,6.3,7.8,kinesthetic,evening,quiet_home,self_study,motivation,not_applicable,not_applicable,practical,medium,2,1,60,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,10_20,6.0,6.7,kinesthetic,evening,library,self_study,managing_time,not_applicable,not_applicable,mixed,medium,4,1,90,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,10_20,5.6,4.1,kinesthetic,morning,library,cert_candidate,all_of_the_above,not_applicable,first_time,theory,high,1,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,10_20,6.3,4.8,auditory,morning,varies,self_study,staying_focused,not_applicable,not_applicable,theory,low,2,1,180,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,10_20,5.9,1.7,read_write,afternoon,library,uni_student,managing_time,not_applicable,not_applicable,practical,low,1,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,20_45,8.1,7.0,visual,afternoon,library,language_learner,language_anxiety,near_fluent,not_applicable,mixed,medium,4,1,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0,1,10_20,6.6,4.0,visual,evening,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,medium,4,1,90,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,20_45,8.0,7.0,auditory,late_night,noisy_home,uni_student,remembering,not_applicable,not_applicable,practical,low,3,1,30,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,under_10,7.2,8.0,visual,afternoon,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,high,2,1,180,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,under_10,8.7,3.4,auditory,morning,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,medium,1,1,90,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,6.4,7.7,auditory,morning,library,uni_student,staying_focused,not_applicable,not_applicable,theory,high,3,1,60,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
